,u,i,ts,label,idx
19417,7605,117,1376625600.0,1.0,14525
19418,197,3287,1376625600.0,2.0,17635
19419,3287,197,1376625600.0,2.0,17646
19420,242,291,1376625600.0,2.0,18523
19421,291,242,1376625600.0,2.0,18534
19422,288,1876,1376625600.0,0.0,19239
19423,1876,288,1376625600.0,2.0,19243
19424,30,44,1376712000.0,2.0,7734
19425,44,30,1376712000.0,0.0,7801
19426,50,3290,1376712000.0,0.0,10033
19427,3290,50,1376712000.0,2.0,10080
19428,896,981,1376712000.0,2.0,22875
19429,981,896,1376712000.0,2.0,22876
19430,15,3,1376798400.0,0.0,1156
19431,17,3,1376798400.0,0.0,1199
19432,413,3,1376798400.0,2.0,1200
19433,5343,3,1376798400.0,2.0,1201
19434,307,9,1376798400.0,2.0,3324
19435,27,12,1376798400.0,0.0,4379
19436,64,1552,1376798400.0,0.0,11151
19437,280,71,1376798400.0,2.0,11715
19438,129,707,1376798400.0,2.0,15051
19439,707,129,1376798400.0,2.0,15076
19440,2,1356,1376884800.0,0.0,108
19441,6,598,1376884800.0,0.0,2258
19442,6,485,1376884800.0,0.0,2299
19443,598,6,1376884800.0,2.0,2426
19444,2361,6,1376884800.0,2.0,2427
19445,2385,9,1376884800.0,2.0,3363
19446,7598,9,1376884800.0,1.0,3574
19447,20,117,1376884800.0,0.0,6139
19448,94,20,1376884800.0,2.0,6208
19449,117,20,1376884800.0,2.0,6231
19450,30,984,1376884800.0,2.0,7767
19451,984,30,1376884800.0,2.0,7820
19452,50,667,1376884800.0,0.0,10032
19453,667,50,1376884800.0,2.0,10079
19454,172,2310,1376884800.0,2.0,16688
19455,7515,207,1376884800.0,1.0,17871
19456,7598,760,1376884800.0,1.0,22483
19457,984,9,1376971200.0,2.0,3362
19458,14,2387,1376971200.0,0.0,4819
19459,2387,14,1376971200.0,2.0,4969
19460,20,50,1376971200.0,0.0,6117
19461,30,159,1376971200.0,2.0,7745
19462,159,30,1376971200.0,2.0,7819
19463,210,37,1376971200.0,2.0,8757
19464,117,1192,1376971200.0,2.0,14473
19465,117,291,1376971200.0,2.0,14474
19466,117,2363,1376971200.0,2.0,14475
19467,1192,117,1376971200.0,2.0,14504
19468,291,117,1376971200.0,2.0,14505
19469,2363,117,1376971200.0,2.0,14506
19470,129,984,1376971200.0,2.0,15039
19471,129,1344,1376971200.0,2.0,15041
19472,984,129,1376971200.0,2.0,15060
19473,1344,129,1376971200.0,2.0,15061
19474,159,249,1376971200.0,2.0,16319
19475,1580,550,1376971200.0,2.0,21561
19476,983,3292,1376971200.0,2.0,23030
19477,3292,983,1376971200.0,2.0,23032
19478,6,2387,1377057600.0,0.0,2298
19479,2387,6,1377057600.0,2.0,2425
19480,27,68,1377057600.0,0.0,7256
19481,68,27,1377057600.0,0.0,7384
19482,492,44,1377057600.0,2.0,9485
19483,129,156,1377057600.0,2.0,15050
19484,156,129,1377057600.0,2.0,15075
19485,152,3278,1377057600.0,2.0,16059
19486,2384,2,1377144000.0,2.0,532
19487,1196,2,1377144000.0,2.0,533
19488,6,12,1377144000.0,0.0,2194
19489,430,8,1377144000.0,0.0,2988
19490,20,2389,1377144000.0,0.0,6192
19491,2389,20,1377144000.0,2.0,6281
19492,30,156,1377144000.0,2.0,7744
19493,156,30,1377144000.0,2.0,7806
19494,117,2388,1377144000.0,2.0,14467
19495,2388,117,1377144000.0,2.0,14503
19496,129,1877,1377144000.0,2.0,15038
19497,1877,129,1377144000.0,2.0,15059
19498,152,2384,1377144000.0,2.0,16067
19499,291,1192,1377144000.0,2.0,19293
19500,1192,291,1377144000.0,2.0,19300
19501,983,6,1377230400.0,2.0,2359
19502,12,760,1377230400.0,1.0,4267
19503,13,392,1377230400.0,2.0,4611
19504,392,13,1377230400.0,2.0,4722
19505,20,129,1377230400.0,0.0,6191
19506,129,20,1377230400.0,2.0,6280
19507,251,25,1377230400.0,2.0,7013
19508,27,129,1377230400.0,0.0,7293
19509,129,27,1377230400.0,2.0,7429
19510,37,28,1377230400.0,0.0,7577
19511,37,117,1377230400.0,0.0,8697
19512,50,37,1377230400.0,0.0,8760
19513,117,37,1377230400.0,2.0,8762
19514,463,93,1377230400.0,2.0,13193
19515,104,129,1377230400.0,0.0,13802
19516,104,6645,1377230400.0,0.0,13813
19517,129,104,1377230400.0,2.0,13829
19518,311,760,1377230400.0,0.0,19533
19519,495,558,1377230400.0,2.0,21225
19520,558,495,1377230400.0,2.0,21228
19521,3291,2,1377316800.0,2.0,531
19522,192,27,1377316800.0,0.0,7398
19523,81,460,1377316800.0,2.0,12371
19524,460,81,1377316800.0,2.0,12390
19525,117,311,1377316800.0,2.0,14472
19526,311,117,1377316800.0,0.0,14502
19527,156,425,1377316800.0,2.0,16207
19528,425,156,1377316800.0,2.0,16226
19529,760,311,1377316800.0,1.0,19538
19530,8,14,1377403200.0,0.0,2865
19531,63,117,1377403200.0,2.0,11085
19532,117,63,1377403200.0,2.0,11117
19533,47,6,1377489600.0,0.0,2339
19534,14,6,1377489600.0,0.0,2340
19535,13,1323,1377489600.0,2.0,4657
19536,1323,13,1377489600.0,2.0,4773
19537,27,1379,1377489600.0,0.0,7292
19538,50,1379,1377489600.0,0.0,10031
19539,1379,50,1377489600.0,2.0,10059
19540,209,667,1377489600.0,2.0,17880
19541,291,2389,1377489600.0,2.0,19292
19542,2389,291,1377489600.0,2.0,19299
19543,2,3293,1377576000.0,0.0,179
19544,2,3291,1377576000.0,0.0,180
19545,3293,2,1377576000.0,2.0,530
19546,60,9,1377576000.0,0.0,3361
19547,13,129,1377576000.0,2.0,4610
19548,13,1554,1377576000.0,2.0,4655
19549,13,3294,1377576000.0,2.0,4656
19550,1554,13,1377576000.0,2.0,4771
19551,3294,13,1377576000.0,2.0,4772
19552,129,13,1377576000.0,2.0,4774
19553,841,37,1377576000.0,2.0,8814
19554,129,3295,1377576000.0,2.0,15049
19555,3295,129,1377576000.0,2.0,15074
19556,157,321,1377576000.0,2.0,16244
19557,8,981,1377662400.0,0.0,2852
19558,981,8,1377662400.0,2.0,3069
19559,33,9,1377662400.0,0.0,3360
19560,50,546,1377662400.0,0.0,10030
19561,546,50,1377662400.0,2.0,10078
19562,129,291,1377662400.0,2.0,15048
19563,291,129,1377662400.0,2.0,15073
19564,6,983,1377748800.0,0.0,2214
19565,13,3298,1377748800.0,2.0,4654
19566,3298,13,1377748800.0,2.0,4770
19567,32,37,1377748800.0,0.0,8054
19568,37,48,1377748800.0,0.0,8724
19569,48,37,1377748800.0,0.0,8779
19570,1875,50,1377748800.0,2.0,10061
19571,117,7422,1377748800.0,2.0,14464
19572,7422,117,1377748800.0,2.0,14494
19573,495,27,1377835200.0,2.0,7440
19574,7422,31,1377835200.0,2.0,8029
19575,74,117,1377835200.0,0.0,11873
19576,117,74,1377835200.0,2.0,11920
19577,117,586,1377835200.0,2.0,14470
19578,586,117,1377835200.0,2.0,14500
19579,128,7532,1377835200.0,2.0,15022
19580,129,293,1377835200.0,2.0,15042
19581,129,1066,1377835200.0,2.0,15047
19582,293,129,1377835200.0,2.0,15062
19583,1066,129,1377835200.0,2.0,15072
19584,152,195,1377835200.0,2.0,16066
19585,248,431,1377835200.0,2.0,18629
19586,291,1066,1377835200.0,2.0,19291
19587,1066,291,1377835200.0,2.0,19298
19588,1195,7532,1377835200.0,2.0,23316
19589,7532,1195,1377835200.0,2.0,23319
19590,2,433,1377921600.0,0.0,178
19591,433,2,1377921600.0,2.0,529
19592,537,8,1377921600.0,2.0,3157
19593,117,27,1377921600.0,2.0,7397
19594,2390,27,1377921600.0,2.0,7428
19595,35,68,1377921600.0,0.0,8523
19596,5343,96,1377921600.0,2.0,13422
19597,242,896,1377921600.0,2.0,18522
19598,896,242,1377921600.0,2.0,18533
19599,646,425,1377921600.0,2.0,20692
19600,8,7586,1378008000.0,0.0,2890
19601,267,27,1378008000.0,0.0,7427
19602,7579,27,1378008000.0,1.0,7487
19603,117,293,1378008000.0,2.0,14466
19604,293,117,1378008000.0,2.0,14496
19605,293,433,1378008000.0,2.0,19309
19606,433,293,1378008000.0,2.0,19317
19607,463,2,1378094400.0,2.0,527
19608,4,310,1378094400.0,0.0,1441
19609,310,4,1378094400.0,2.0,1671
19610,6,249,1378094400.0,0.0,2197
19611,249,6,1378094400.0,0.0,2341
19612,310,12,1378094400.0,2.0,4433
19613,50,13,1378094400.0,0.0,4769
19614,27,74,1378094400.0,0.0,7291
19615,74,27,1378094400.0,0.0,7426
19616,28,1131,1378094400.0,0.0,7545
19617,28,6668,1378094400.0,0.0,7546
19618,226,495,1378094400.0,2.0,18231
19619,310,895,1378094400.0,2.0,19511
19620,895,310,1378094400.0,2.0,19523
19621,326,829,1378094400.0,2.0,19688
19622,829,326,1378094400.0,2.0,19690
19623,415,326,1378094400.0,2.0,19691
19624,389,829,1378094400.0,2.0,20351
19625,415,829,1378094400.0,2.0,20609
19626,2,3299,1378180800.0,0.0,177
19627,3,74,1378180800.0,0.0,967
19628,6,289,1378180800.0,0.0,2262
19629,175,6,1378180800.0,0.0,2353
19630,10,166,1378180800.0,0.0,3602
19631,13,460,1378180800.0,2.0,4653
19632,460,13,1378180800.0,2.0,4768
19633,23,166,1378180800.0,2.0,6559
19634,68,35,1378180800.0,0.0,8552
19635,39,166,1378180800.0,2.0,8909
19636,86,166,1378180800.0,0.0,12675
19637,146,166,1378180800.0,0.0,15757
19638,189,166,1378180800.0,2.0,16493
19639,490,166,1378180800.0,2.0,16495
19640,1161,175,1378180800.0,2.0,16773
19641,186,189,1378180800.0,2.0,17384
19642,460,1067,1378180800.0,2.0,20983
19643,1067,460,1378180800.0,2.0,20985
19644,2,1181,1378267200.0,0.0,60
19645,35,2379,1378267200.0,0.0,8522
19646,2379,35,1378267200.0,2.0,8581
19647,81,36,1378267200.0,2.0,8688
19648,7470,94,1378267200.0,2.0,13283
19649,106,242,1378267200.0,0.0,13946
19650,242,106,1378267200.0,2.0,13970
19651,119,164,1378267200.0,0.0,14618
19652,164,119,1378267200.0,0.0,14638
19653,164,1775,1378267200.0,0.0,16449
19654,1775,164,1378267200.0,2.0,16459
19655,2,310,1378353600.0,0.0,22
19656,2,1878,1378353600.0,0.0,91
19657,2,463,1378353600.0,0.0,92
19658,310,2,1378353600.0,2.0,401
19659,6,147,1378353600.0,0.0,2297
19660,147,6,1378353600.0,2.0,2424
19661,2390,9,1378353600.0,2.0,3359
19662,27,267,1378353600.0,0.0,7290
19663,48,27,1378353600.0,0.0,7378
19664,74,464,1378353600.0,0.0,11861
19665,464,74,1378353600.0,2.0,11904
19666,96,667,1378353600.0,1.0,13352
19667,667,96,1378353600.0,2.0,13421
19668,495,1422,1378353600.0,2.0,21223
19669,1422,495,1378353600.0,2.0,21227
19670,6,827,1378440000.0,0.0,2237
19671,7,60,1378440000.0,0.0,2528
19672,7,2385,1378440000.0,0.0,2594
19673,433,897,1378440000.0,2.0,20745
19674,897,433,1378440000.0,2.0,20755
19675,463,1380,1378440000.0,2.0,21006
19676,463,1879,1378440000.0,2.0,21007
19677,1879,463,1378440000.0,2.0,21010
19678,8,101,1378526400.0,0.0,2836
19679,101,8,1378526400.0,0.0,3017
19680,83,31,1378526400.0,2.0,7970
19681,94,96,1378526400.0,2.0,13229
19682,1529,980,1378526400.0,2.0,23024
19683,2,2379,1378612800.0,0.0,54
19684,13,1044,1378612800.0,2.0,4606
19685,1044,13,1378612800.0,2.0,4767
19686,41,129,1378612800.0,0.0,9120
19687,129,41,1378612800.0,2.0,9180
19688,129,159,1378612800.0,2.0,15034
19689,129,896,1378612800.0,2.0,15035
19690,896,129,1378612800.0,2.0,15056
19691,159,129,1378612800.0,2.0,15057
19692,7604,741,1378612800.0,1.0,22427
19693,648,12,1378699200.0,2.0,4432
19694,119,13,1378699200.0,0.0,4766
19695,826,3189,1378699200.0,2.0,22727
19696,3189,826,1378699200.0,2.0,22729
19697,1193,1879,1378699200.0,2.0,23311
19698,1879,1193,1378699200.0,2.0,23312
19699,2391,3300,1378699200.0,2.0,23951
19700,3300,2391,1378699200.0,2.0,23952
19701,13,50,1378785600.0,2.0,4608
19702,7421,60,1378785600.0,2.0,10944
19703,1181,310,1378785600.0,2.0,19522
19704,1371,2391,1378785600.0,2.0,23463
19705,2391,1371,1378785600.0,2.0,23464
19706,3297,3300,1378785600.0,2.0,24012
19707,1878,2,1378872000.0,2.0,427
19708,897,2,1378872000.0,2.0,525
19709,3299,2,1378872000.0,2.0,526
19710,4,20,1378872000.0,0.0,1440
19711,6,7381,1378872000.0,0.0,2217
19712,2385,7,1378872000.0,2.0,2719
19713,13,41,1378872000.0,2.0,4607
19714,41,13,1378872000.0,0.0,4717
19715,374,27,1378872000.0,2.0,7404
19716,7342,31,1378872000.0,2.0,8028
19717,425,1380,1378872000.0,2.0,20680
19718,463,602,1378872000.0,2.0,21004
19719,602,463,1378872000.0,2.0,21008
19720,33,2390,1378958400.0,0.0,8142
19721,463,156,1378958400.0,2.0,16221
19722,310,1181,1378958400.0,2.0,19510
19723,60,7,1379044800.0,0.0,2660
19724,1375,13,1379044800.0,2.0,4716
19725,20,1323,1379044800.0,0.0,6190
19726,1323,20,1379044800.0,2.0,6278
19727,552,20,1379044800.0,2.0,6279
19728,174,2374,1379044800.0,2.0,16743
19729,2374,174,1379044800.0,2.0,16762
19730,2,2392,1379131200.0,0.0,176
19731,2392,2,1379131200.0,2.0,524
19732,1381,7,1379131200.0,2.0,2718
19733,20,667,1379131200.0,0.0,6188
19734,667,20,1379131200.0,2.0,6276
19735,333,20,1379131200.0,2.0,6277
19736,35,895,1379131200.0,0.0,8484
19737,895,35,1379131200.0,2.0,8553
19738,1852,62,1379131200.0,2.0,11050
19739,485,94,1379131200.0,2.0,13266
19740,96,333,1379131200.0,1.0,13351
19741,139,1381,1379131200.0,0.0,15502
19742,156,463,1379131200.0,2.0,16201
19743,895,1582,1379131200.0,2.0,22873
19744,1582,895,1379131200.0,2.0,22874
19745,7391,2392,1379131200.0,2.0,23953
19746,6,123,1379217600.0,0.0,2238
19747,123,6,1379217600.0,2.0,2371
19748,93,463,1379217600.0,0.0,13159
19749,249,1337,1379217600.0,0.0,18645
19750,1879,1881,1379217600.0,2.0,23799
19751,1881,1879,1379217600.0,2.0,23800
19752,4,28,1379304000.0,0.0,1502
19753,6,463,1379304000.0,0.0,2296
19754,463,6,1379304000.0,2.0,2423
19755,10,27,1379304000.0,0.0,3702
19756,43,20,1379304000.0,0.0,6275
19757,143,28,1379304000.0,0.0,7624
19758,50,94,1379304000.0,0.0,10001
19759,50,1559,1379304000.0,0.0,10029
19760,94,50,1379304000.0,2.0,10048
19761,1559,50,1379304000.0,2.0,10077
19762,65,156,1379304000.0,2.0,11231
19763,94,485,1379304000.0,2.0,13233
19764,691,1381,1379304000.0,2.0,22239
19765,550,7,1379390400.0,2.0,2679
19766,267,7,1379390400.0,0.0,2717
19767,50,7586,1379390400.0,0.0,10028
19768,20,27,1379476800.0,0.0,6189
19769,27,20,1379476800.0,0.0,6274
19770,430,32,1379476800.0,0.0,8102
19771,74,96,1379476800.0,0.0,11872
19772,96,74,1379476800.0,1.0,11912
19773,310,703,1379476800.0,2.0,19509
19774,703,310,1379476800.0,2.0,19521
19775,13,1185,1379563200.0,2.0,4659
19776,37,32,1379563200.0,0.0,8108
19777,179,983,1379563200.0,2.0,17151
19778,983,179,1379563200.0,2.0,17173
19779,246,309,1379563200.0,2.0,18584
19780,309,246,1379563200.0,2.0,18593
19781,429,333,1379563200.0,2.0,19791
19782,1523,2,1379649600.0,2.0,523
19783,7,550,1379649600.0,0.0,2547
19784,238,9,1379649600.0,2.0,3395
19785,20,784,1379649600.0,0.0,6187
19786,784,20,1379649600.0,2.0,6273
19787,27,243,1379649600.0,0.0,7297
19788,186,1381,1379649600.0,2.0,17388
19789,373,463,1379649600.0,2.0,20202
19790,463,373,1379649600.0,2.0,20207
19791,433,1823,1379649600.0,2.0,20744
19792,1823,433,1379649600.0,2.0,20754
19793,1197,2392,1379649600.0,2.0,23321
19794,2392,1197,1379649600.0,2.0,23322
19795,6,3010,1379736000.0,0.0,2295
19796,3010,6,1379736000.0,2.0,2422
19797,1579,9,1379736000.0,2.0,3334
19798,88,573,1379736000.0,2.0,12884
19799,88,593,1379736000.0,2.0,12885
19800,573,88,1379736000.0,2.0,12921
19801,593,88,1379736000.0,2.0,12922
19802,96,1371,1379736000.0,1.0,13350
19803,1371,96,1379736000.0,2.0,13420
19804,433,3302,1379736000.0,2.0,20743
19805,3302,433,1379736000.0,2.0,20753
19806,434,573,1379736000.0,0.0,20758
19807,573,434,1379736000.0,2.0,20766
19808,20,895,1379822400.0,0.0,6184
19809,20,159,1379822400.0,0.0,6185
19810,20,1582,1379822400.0,0.0,6186
19811,895,20,1379822400.0,2.0,6270
19812,159,20,1379822400.0,2.0,6271
19813,1582,20,1379822400.0,2.0,6272
19814,34,35,1379822400.0,2.0,8294
19815,35,1353,1379822400.0,0.0,8495
19816,1353,35,1379822400.0,2.0,8580
19817,398,1197,1379822400.0,2.0,20414
19818,428,463,1379822400.0,2.0,20707
19819,7421,1582,1379822400.0,2.0,23615
19820,2,1523,1379908800.0,0.0,175
19821,3301,2,1379908800.0,2.0,522
19822,3296,2,1379908800.0,2.0,528
19823,6,62,1379908800.0,0.0,2236
19824,8,2382,1379908800.0,0.0,2889
19825,2382,8,1379908800.0,2.0,3068
19826,13,291,1379908800.0,2.0,4589
19827,291,13,1379908800.0,2.0,4723
19828,28,337,1379908800.0,0.0,7544
19829,337,28,1379908800.0,0.0,7611
19830,179,62,1379908800.0,2.0,11044
19831,89,1519,1379908800.0,2.0,12935
19832,1197,398,1379908800.0,2.0,20415
19833,595,1523,1379908800.0,2.0,21761
19834,1523,595,1379908800.0,2.0,21763
19835,13,1361,1379995200.0,2.0,4651
19836,1361,13,1379995200.0,2.0,4764
19837,146,1551,1379995200.0,0.0,15763
19838,1551,146,1379995200.0,2.0,15805
19839,174,2393,1379995200.0,2.0,16730
19840,2393,174,1379995200.0,2.0,16746
19841,33,35,1380081600.0,0.0,8148
19842,47,333,1380081600.0,0.0,9771
19843,50,333,1380081600.0,0.0,10027
19844,243,50,1380081600.0,0.0,10076
19845,56,463,1380081600.0,2.0,10534
19846,89,667,1380081600.0,2.0,12942
19847,1519,89,1380081600.0,2.0,12959
19848,667,89,1380081600.0,2.0,12966
19849,146,333,1380081600.0,0.0,15788
19850,333,146,1380081600.0,2.0,15834
19851,243,333,1380081600.0,0.0,18535
19852,8,1058,1380168000.0,0.0,2888
19853,1058,8,1380168000.0,0.0,3067
19854,13,1375,1380168000.0,2.0,4605
19855,27,35,1380168000.0,0.0,7264
19856,28,2388,1380168000.0,0.0,7517
19857,33,50,1380168000.0,0.0,8157
19858,50,33,1380168000.0,0.0,8212
19859,35,34,1380168000.0,0.0,8359
19860,37,1382,1380168000.0,0.0,8698
19861,37,425,1380168000.0,0.0,8723
19862,1382,37,1380168000.0,2.0,8756
19863,425,37,1380168000.0,2.0,8763
19864,88,1382,1380168000.0,2.0,12883
19865,1382,88,1380168000.0,2.0,12920
19866,2,3301,1380254400.0,0.0,90
19867,33,220,1380254400.0,0.0,8156
19868,220,35,1380254400.0,2.0,8579
19869,595,1583,1380254400.0,2.0,21760
19870,1583,595,1380254400.0,2.0,21762
19871,598,2355,1380254400.0,2.0,21773
19872,2355,598,1380254400.0,2.0,21779
19873,7,215,1380340800.0,0.0,2549
19874,56,145,1380340800.0,2.0,10535
19875,88,159,1380340800.0,2.0,12859
19876,159,88,1380340800.0,2.0,12897
19877,6,68,1380427200.0,0.0,2196
19878,68,6,1380427200.0,0.0,2336
19879,336,9,1380427200.0,0.0,3332
19880,83,220,1380427200.0,2.0,12489
19881,220,83,1380427200.0,2.0,12517
19882,291,398,1380427200.0,2.0,19290
19883,398,291,1380427200.0,2.0,19297
19884,94,12,1380513600.0,2.0,4370
19885,13,1517,1380513600.0,2.0,4588
19886,13,7586,1380513600.0,2.0,4652
19887,1517,13,1380513600.0,2.0,4720
19888,7586,13,1380513600.0,1.0,4765
19889,33,37,1380513600.0,0.0,8143
19890,35,586,1380513600.0,0.0,8521
19891,586,35,1380513600.0,2.0,8578
19892,398,1061,1380513600.0,2.0,20409
19893,1061,398,1380513600.0,2.0,20421
19894,7,186,1380600000.0,0.0,2546
19895,7,164,1380600000.0,0.0,2593
19896,164,7,1380600000.0,0.0,2716
19897,11,186,1380600000.0,0.0,3859
19898,12,186,1380600000.0,1.0,4266
19899,19,152,1380600000.0,2.0,6013
19900,152,19,1380600000.0,2.0,6084
19901,25,186,1380600000.0,0.0,6907
19902,32,186,1380600000.0,0.0,8053
19903,33,186,1380600000.0,0.0,8161
19904,37,43,1380600000.0,0.0,8716
19905,43,2156,1380600000.0,0.0,9309
19906,2156,43,1380600000.0,2.0,9369
19907,48,186,1380600000.0,0.0,9854
19908,54,186,1380600000.0,0.0,10409
19909,84,186,1380600000.0,0.0,12524
19910,96,186,1380600000.0,1.0,13349
19911,99,186,1380600000.0,2.0,13606
19912,171,186,1380600000.0,0.0,16658
19913,189,186,1380600000.0,2.0,17394
19914,350,186,1380600000.0,2.0,17395
19915,199,186,1380600000.0,2.0,17396
19916,250,186,1380600000.0,2.0,17397
19917,289,186,1380600000.0,2.0,17399
19918,265,186,1380600000.0,2.0,17402
19919,814,186,1380600000.0,2.0,17403
19920,424,186,1380600000.0,0.0,17404
19921,88,2,1380686400.0,2.0,428
19922,6,69,1380686400.0,0.0,2195
19923,6,435,1380686400.0,0.0,2256
19924,435,6,1380686400.0,2.0,2385
19925,13,242,1380686400.0,2.0,4650
19926,242,13,1380686400.0,2.0,4763
19927,22,206,1380686400.0,0.0,6391
19928,22,86,1380686400.0,0.0,6393
19929,86,22,1380686400.0,0.0,6472
19930,28,7586,1380686400.0,0.0,7543
19931,50,251,1380686400.0,0.0,10002
19932,251,50,1380686400.0,2.0,10050
19933,86,206,1380686400.0,0.0,12661
19934,206,86,1380686400.0,2.0,12715
19935,139,2372,1380686400.0,0.0,15508
19936,28,37,1380772800.0,0.0,7501
19937,178,30,1380772800.0,1.0,7852
19938,220,33,1380772800.0,2.0,8227
19939,35,293,1380772800.0,0.0,8520
19940,293,35,1380772800.0,2.0,8577
19941,7604,64,1380772800.0,1.0,11197
19942,178,64,1380772800.0,1.0,11198
19943,83,708,1380772800.0,2.0,12488
19944,708,83,1380772800.0,2.0,12516
19945,3303,96,1380772800.0,2.0,13419
19946,178,287,1380772800.0,1.0,16983
19947,708,1196,1380772800.0,2.0,22290
19948,1196,708,1380772800.0,2.0,22292
19949,4,220,1380859200.0,0.0,1439
19950,35,1382,1380859200.0,0.0,8519
19951,1382,35,1380859200.0,2.0,8576
19952,966,62,1380859200.0,2.0,11042
19953,159,398,1380859200.0,2.0,16324
19954,398,159,1380859200.0,2.0,16331
19955,398,1878,1380859200.0,2.0,20413
19956,1878,398,1380859200.0,2.0,20420
19957,615,708,1380859200.0,2.0,21871
19958,708,615,1380859200.0,2.0,21878
19959,2,1584,1380945600.0,0.0,19
19960,1584,2,1380945600.0,2.0,406
19961,3,31,1380945600.0,0.0,966
19962,6,27,1380945600.0,0.0,2255
19963,27,6,1380945600.0,0.0,2384
19964,12,695,1380945600.0,1.0,4232
19965,20,292,1380945600.0,0.0,6183
19966,292,20,1380945600.0,2.0,6269
19967,21,31,1380945600.0,0.0,6333
19968,32,31,1380945600.0,0.0,7968
19969,112,31,1380945600.0,0.0,7969
19970,3304,47,1380945600.0,2.0,9814
19971,88,242,1380945600.0,2.0,12858
19972,242,88,1380945600.0,2.0,12896
19973,116,242,1380945600.0,2.0,14410
19974,242,116,1380945600.0,2.0,14439
19975,152,214,1380945600.0,2.0,16055
19976,214,152,1380945600.0,2.0,16072
19977,209,292,1380945600.0,2.0,17881
19978,292,209,1380945600.0,2.0,17887
19979,242,398,1380945600.0,2.0,18519
19980,242,708,1380945600.0,2.0,18520
19981,242,1881,1380945600.0,2.0,18521
19982,398,242,1380945600.0,2.0,18530
19983,708,242,1380945600.0,2.0,18531
19984,1881,242,1380945600.0,2.0,18532
19985,43,96,1381032000.0,0.0,9308
19986,186,54,1381032000.0,2.0,10432
19987,145,413,1381032000.0,2.0,15729
19988,413,145,1381032000.0,2.0,15750
19989,398,708,1381032000.0,2.0,20412
19990,708,398,1381032000.0,2.0,20419
19991,708,1046,1381032000.0,2.0,22289
19992,1046,708,1381032000.0,2.0,22291
19993,20,708,1381118400.0,0.0,6182
19994,708,20,1381118400.0,2.0,6268
19995,242,1823,1381118400.0,2.0,18517
19996,242,752,1381118400.0,2.0,18518
19997,1823,242,1381118400.0,2.0,18528
19998,752,242,1381118400.0,2.0,18529
19999,62,6,1381204800.0,2.0,2368
20000,1372,7,1381204800.0,0.0,2658
20001,124,23,1381204800.0,0.0,6659
20002,34,7399,1381204800.0,2.0,8269
20003,7399,34,1381204800.0,1.0,8402
20004,1378,145,1381204800.0,2.0,15741
20005,398,703,1381204800.0,2.0,20408
20006,703,398,1381204800.0,2.0,20416
20007,496,1378,1381204800.0,2.0,21231
20008,1378,496,1381204800.0,2.0,21233
20009,8,1769,1381291200.0,0.0,2844
20010,1769,8,1381291200.0,2.0,3026
20011,13,398,1381291200.0,2.0,4649
20012,398,13,1381291200.0,2.0,4762
20013,7345,2156,1381291200.0,2.0,23870
20014,2,331,1381377600.0,0.0,68
20015,3,331,1381377600.0,0.0,986
20016,13,35,1381377600.0,2.0,4648
20017,35,13,1381377600.0,0.0,4761
20018,35,398,1381377600.0,0.0,8518
20019,398,35,1381377600.0,2.0,8575
20020,179,331,1381377600.0,2.0,17146
20021,331,179,1381377600.0,2.0,17166
20022,261,1370,1381377600.0,2.0,18893
20023,343,23,1381464000.0,2.0,6653
20024,145,1378,1381464000.0,2.0,15717
20025,164,463,1381464000.0,0.0,16447
20026,164,398,1381464000.0,0.0,16448
20027,463,164,1381464000.0,2.0,16457
20028,398,164,1381464000.0,2.0,16458
20029,387,463,1381464000.0,2.0,20342
20030,463,387,1381464000.0,2.0,20346
20031,27,287,1381550400.0,0.0,7311
20032,13,7392,1381636800.0,2.0,4647
20033,20,7392,1381636800.0,0.0,6181
20034,7392,20,1381636800.0,2.0,6267
20035,311,7392,1381636800.0,0.0,19532
20036,7392,311,1381636800.0,2.0,19537
20037,13,28,1381723200.0,2.0,4646
20038,7381,31,1381723200.0,1.0,8024
20039,88,289,1381723200.0,2.0,12882
20040,289,88,1381723200.0,2.0,12919
20041,2,88,1381809600.0,0.0,20
20042,3306,7,1381809600.0,2.0,2715
20043,83,96,1381809600.0,2.0,12487
20044,96,83,1381809600.0,1.0,12515
20045,88,2081,1381809600.0,2.0,12881
20046,1067,2394,1381809600.0,2.0,23157
20047,2394,1067,1381809600.0,2.0,23161
20048,3,1157,1381896000.0,0.0,1022
20049,1157,3,1381896000.0,2.0,1198
20050,7515,14,1381896000.0,1.0,5038
20051,165,17,1381896000.0,2.0,5661
20052,179,69,1381896000.0,2.0,11530
20053,88,1157,1381896000.0,2.0,12880
20054,1157,88,1381896000.0,2.0,12918
20055,165,762,1381896000.0,2.0,16473
20056,762,165,1381896000.0,2.0,16483
20057,246,398,1381896000.0,2.0,18590
20058,398,246,1381896000.0,2.0,18601
20059,398,1157,1381896000.0,2.0,20411
20060,1157,398,1381896000.0,2.0,20418
20061,496,759,1381896000.0,2.0,21230
20062,759,496,1381896000.0,2.0,21232
20063,7,1381,1381982400.0,0.0,2545
20064,7,331,1381982400.0,0.0,2592
20065,331,7,1381982400.0,2.0,2698
20066,16,165,1381982400.0,1.0,5286
20067,27,3305,1381982400.0,0.0,7287
20068,3305,27,1381982400.0,2.0,7424
20069,28,291,1381982400.0,0.0,7518
20070,291,28,1381982400.0,2.0,7590
20071,145,373,1381982400.0,2.0,15720
