,u,i,ts,label,idx
33772,3989,5784,1410293882.03563,2.0,33773
33773,36,5784,1410293946.2236,0.0,33774
33774,5414,5784,1410294007.87845,2.0,33775
33775,5785,5656,1410298638.18566,2.0,33776
33776,5786,5540,1410356419.87873,2.0,33777
33777,5570,1586,1410375148.68522,2.0,33778
33778,5787,2126,1410390963.47825,2.0,33779
33779,5636,5414,1410454081.56709,2.0,33780
33780,4173,3452,1410454415.46792,0.0,33781
33781,3656,1019,1410468674.70389,2.0,33782
33782,3989,5778,1410541810.64257,2.0,33783
33783,5778,3989,1410541834.62643,2.0,33784
33784,136,4292,1410549809.98341,0.0,33785
33785,4292,136,1410550250.42719,2.0,33786
33786,5690,2,1410575569.15606,2.0,33787
33787,5789,5764,1410602126.15489,2.0,33788
33788,5764,5789,1410602785.02351,2.0,33789
33789,5785,1353,1410630046.66392,2.0,33790
33790,5656,3708,1410631470.66358,2.0,33791
33791,5785,3708,1410631488.67535,2.0,33792
33792,3346,5530,1410642363.47508,2.0,33793
33793,2393,3989,1410642451.7619,2.0,33794
33794,5790,3920,1410688586.62049,2.0,33795
33795,482,547,1410713734.96111,2.0,33796
33796,547,482,1410713763.07665,2.0,33797
33797,2068,2389,1410727396.46416,2.0,33798
33798,2389,2068,1410727422.33219,2.0,33799
33799,5791,1968,1410784608.79799,2.0,33800
33800,5613,5792,1410798293.99674,2.0,33801
33801,5529,1736,1410812229.07777,2.0,33802
33802,1736,5529,1410820551.53064,2.0,33803
33803,4619,2231,1410885833.73768,2.0,33804
33804,5793,36,1410890085.76223,2.0,33805
33805,2389,2046,1410895864.19846,2.0,33806
33806,2046,3452,1410895881.78419,0.0,33807
33807,58,2046,1410895954.68839,0.0,33808
33808,3452,4516,1410898150.67017,2.0,33809
33809,4516,3452,1410898186.88915,2.0,33810
33810,5228,58,1410898861.55454,2.0,33811
33811,4695,1404,1410899176.95059,2.0,33812
33812,58,5228,1410900297.26908,0.0,33813
33813,711,3920,1410902624.60737,2.0,33814
33814,3920,711,1410902774.27835,2.0,33815
33815,4533,4554,1410907345.44484,2.0,33816
33816,4554,4533,1410907426.03242,2.0,33817
33817,3723,3904,1410952230.65471,2.0,33818
33818,136,3904,1410952270.79304,0.0,33819
33819,3904,1811,1410952787.03951,2.0,33820
33820,5530,3430,1410952938.21911,2.0,33821
33821,3430,5530,1410953036.9137,2.0,33822
33822,5530,4512,1410963020.54972,2.0,33823
33823,4512,5530,1410963090.32169,2.0,33824
33824,4292,4366,1410967488.5835,2.0,33825
33825,1657,1019,1410967659.75028,0.0,33826
33826,591,5785,1410987395.68006,2.0,33827
33827,3708,5785,1410987414.94647,2.0,33828
33828,1353,5785,1410987455.84312,0.0,33829
33829,5656,5785,1410987485.06444,2.0,33830
33830,4198,5482,1410995040.03913,2.0,33831
33831,5482,4198,1410998224.29382,2.0,33832
33832,5796,2389,1411006617.22462,2.0,33833
33833,2389,5796,1411006632.96841,2.0,33834
33834,5434,36,1411023315.51136,2.0,33835
33835,5763,5624,1411032908.98669,2.0,33836
33836,5662,5624,1411033351.25578,2.0,33837
33837,3708,5624,1411033715.62674,2.0,33838
33838,5579,3708,1411071724.8862,2.0,33839
33839,5797,5228,1411088426.89016,2.0,33840
33840,2868,5797,1411088960.54603,2.0,33841
33841,1811,2068,1411133073.04879,0.0,33842
33842,3700,2297,1411146990.40947,2.0,33843
33843,4926,3452,1411149482.1683,2.0,33844
33844,3452,4926,1411149495.28294,2.0,33845
33845,1353,5540,1411150734.72451,0.0,33846
33846,5318,5540,1411151093.86081,2.0,33847
33847,4650,2943,1411157416.47138,2.0,33848
33848,2943,4650,1411157474.23939,2.0,33849
33849,5509,2943,1411157509.70784,2.0,33850
33850,4922,5451,1411158647.73498,2.0,33851
33851,2943,5509,1411161177.24192,2.0,33852
33852,3904,482,1411196389.73623,2.0,33853
33853,5228,5414,1411235500.14147,2.0,33854
33854,5414,5228,1411235528.73024,2.0,33855
33855,5713,5414,1411243535.07662,2.0,33856
33856,5530,3829,1411250062.76516,2.0,33857
33857,3829,5530,1411250373.44181,2.0,33858
33858,5509,4366,1411321721.09052,2.0,33859
33859,5798,3452,1411323289.55282,2.0,33860
33860,5799,5650,1411350404.63397,2.0,33861
33861,5650,5799,1411350606.93248,2.0,33862
33862,2823,4922,1411363871.01303,2.0,33863
33863,4366,5509,1411374724.20411,2.0,33864
33864,36,5778,1411382868.34672,0.0,33865
33865,482,3904,1411391996.28786,2.0,33866
33866,5778,3829,1411400716.19345,2.0,33867
33867,3829,5778,1411401610.17795,2.0,33868
33868,5800,5552,1411413730.59302,2.0,33869
33869,5800,5656,1411413968.30322,2.0,33870
33870,5800,1353,1411416366.00789,2.0,33871
33871,2499,1019,1411495910.64252,2.0,33872
33872,4516,4292,1411499567.77983,2.0,33873
33873,4292,4516,1411499604.00732,2.0,33874
33874,5789,5761,1411500196.5207,2.0,33875
33875,1353,5677,1411565338.09926,0.0,33876
33876,5713,3452,1411569256.5765,2.0,33877
33877,3452,5713,1411569389.71581,2.0,33878
33878,2064,4366,1411590599.42614,2.0,33879
33879,4366,2064,1411590609.29341,2.0,33880
33880,4198,4612,1411592572.67018,2.0,33881
33881,5801,4926,1411592674.02478,2.0,33882
33882,4926,5801,1411592702.02101,2.0,33883
33883,5801,5713,1411662035.858,2.0,33884
33884,5713,5801,1411662081.37115,2.0,33885
33885,5802,5705,1411664655.5973,2.0,33886
33886,5705,5802,1411664724.22727,2.0,33887
33887,5414,1954,1411667214.8494,2.0,33888
33888,5692,5713,1411671151.91216,2.0,33889
33889,4198,5542,1411680032.92807,2.0,33890
33890,3452,1640,1411689384.15544,2.0,33891
33891,1640,3452,1411689418.51323,2.0,33892
33892,5784,2389,1411691971.76961,2.0,33893
33893,5778,36,1411715572.03907,2.0,33894
33894,3452,5802,1411744537.12344,2.0,33895
33895,5414,4650,1411842068.75457,2.0,33896
33896,5794,36,1411847496.36188,2.0,33897
33897,36,5794,1411847563.26582,0.0,33898
33898,5595,1353,1411851947.41365,2.0,33899
33899,5414,5458,1411852208.49291,2.0,33900
33900,5595,4861,1411852761.70163,2.0,33901
33901,893,105,1411858083.80064,2.0,33902
33902,105,893,1411858137.60689,2.0,33903
33903,5507,3708,1411865474.48552,2.0,33904
33904,5803,3879,1411923096.41566,2.0,33905
33905,3879,5803,1411923288.72558,2.0,33906
33906,5317,4650,1411924879.23854,2.0,33907
33907,5595,3641,1411925842.38832,2.0,33908
33908,36,3286,1411926997.92287,0.0,33909
33909,5804,5650,1411960344.1838,2.0,33910
33910,36,2,1411966327.40213,0.0,33911
33911,1384,2,1411966351.79514,1.0,33912
33912,63,2,1411966421.09508,1.0,33913
33913,906,2,1411966511.14119,1.0,33914
33914,136,3641,1411967502.13317,0.0,33915
33915,136,2,1411968388.90468,0.0,33916
33916,5677,193,1411969406.45908,2.0,33917
33917,1019,3656,1412002305.10272,0.0,33918
33918,5529,1353,1412009038.13288,2.0,33919
33919,3650,4533,1412016507.81488,0.0,33920
33920,4533,3650,1412016529.18782,2.0,33921
33921,5792,5613,1412038997.06847,2.0,33922
33922,5792,5802,1412039285.44424,2.0,33923
33923,5805,5802,1412039300.95979,2.0,33924
33924,5806,893,1412079317.05006,2.0,33925
33925,893,5806,1412079346.76753,2.0,33926
33926,2,1811,1412124785.553,0.0,33927
33927,5713,4725,1412181227.68176,2.0,33928
33928,5414,482,1412191398.20781,2.0,33929
33929,482,5414,1412191433.75197,2.0,33930
33930,5364,3805,1412206122.62073,2.0,33931
33931,5626,3805,1412206181.21633,2.0,33932
33932,5626,5364,1412206222.48291,2.0,33933
33933,3805,5364,1412206327.95762,2.0,33934
33934,1811,5228,1412260305.17092,0.0,33935
33935,5727,3989,1412262294.99707,2.0,33936
33936,5613,3656,1412308079.04018,2.0,33937
33937,3656,5613,1412308867.71337,2.0,33938
33938,5526,3708,1412323621.96089,2.0,33939
33939,3708,5526,1412330704.07235,2.0,33940
33940,3708,5656,1412330983.85878,2.0,33941
33941,5603,3723,1412336802.51037,2.0,33942
33942,2188,1353,1412359314.59131,0.0,33943
33943,5807,3723,1412367775.43655,2.0,33944
33944,97,5228,1412539443.49241,2.0,33945
33945,5228,97,1412539499.87934,2.0,33946
33946,3957,3154,1412545232.72091,2.0,33947
33947,1732,4516,1412545662.42233,2.0,33948
33948,4516,1732,1412545804.26101,2.0,33949
33949,4898,3154,1412586008.94943,2.0,33950
33950,3261,3154,1412590302.3723,2.0,33951
33951,3987,3154,1412590727.20337,2.0,33952
33952,989,3723,1412613843.09409,2.0,33953
33953,36,3989,1412678697.48557,0.0,33954
33954,3723,3641,1412690213.83593,2.0,33955
33955,2648,1954,1412704304.31105,2.0,33956
33956,5613,3879,1412709480.90393,2.0,33957
33957,2484,36,1412709511.23153,2.0,33958
33958,3879,5613,1412709561.89854,2.0,33959
33959,5662,5807,1412722974.19156,2.0,33960
33960,5624,5807,1412723057.22116,2.0,33961
33961,5607,5807,1412723252.55068,2.0,33962
33962,5603,5807,1412723272.95184,2.0,33963
33963,5807,5607,1412725747.60369,2.0,33964
33964,5603,5607,1412725836.07915,2.0,33965
33965,5807,5624,1412725916.84284,2.0,33966
33966,5607,3723,1412725922.47,2.0,33967
33967,3723,5607,1412726002.32405,2.0,33968
33968,3723,5603,1412726180.38138,2.0,33969
33969,5624,5607,1412727070.11518,2.0,33970
33970,5603,5624,1412727136.82472,2.0,33971
33971,3471,5624,1412727161.07771,2.0,33972
33972,3471,5603,1412727183.70563,2.0,33973
33973,5662,5603,1412727291.39575,2.0,33974
33974,5624,5603,1412727482.70811,2.0,33975
33975,5607,5603,1412727581.07236,2.0,33976
33976,5807,5603,1412728134.92253,2.0,33977
33977,2823,3723,1412789863.1696,2.0,33978
33978,97,2943,1412793311.22733,2.0,33979
33979,97,2064,1412804089.9235,2.0,33980
33980,2064,97,1412804876.14927,2.0,33981
33981,5579,3723,1412808473.43245,2.0,33982
33982,3471,3723,1412813249.90197,2.0,33983
33983,5655,3723,1412820947.94591,2.0,33984
33984,4321,3829,1412866086.3343,2.0,33985
33985,3829,4321,1412866126.75188,2.0,33986
33986,5808,1353,1412880318.33386,2.0,33987
33987,5809,5656,1412901707.39817,2.0,33988
33988,5810,5656,1412902161.68558,2.0,33989
33989,5770,1353,1412932049.54799,2.0,33990
33990,4292,5470,1412946493.26144,2.0,33991
33991,1397,1566,1412955363.83745,0.0,33992
33992,5811,3452,1412967926.74151,2.0,33993
33993,4198,3452,1412976836.23851,2.0,33994
33994,4533,5139,1412978893.35159,2.0,33995
33995,2648,3452,1412981613.03922,2.0,33996
33996,1353,5614,1412982524.92775,0.0,33997
33997,3346,5228,1413007066.26001,2.0,33998
33998,5228,3346,1413029735.05258,2.0,33999
33999,5814,3452,1413058164.40514,2.0,34000
34000,3452,5814,1413058185.81638,2.0,34001
34001,3904,1353,1413111116.70451,2.0,34002
34002,4252,52,1413145669.67873,2.0,34003
34003,4650,3650,1413151035.56965,2.0,34004
34004,3650,4650,1413151147.03439,0.0,34005
34005,5807,3471,1413245705.48143,2.0,34006
34006,3346,2046,1413265260.049,2.0,34007
34007,5526,5509,1413283758.3384,2.0,34008
34008,5526,5656,1413284525.77523,2.0,34009
34009,26,4366,1413296966.31597,0.0,34010
34010,5529,3723,1413305545.99954,2.0,34011
34011,4922,5527,1413310022.96609,2.0,34012
34012,3346,4321,1413312861.4177,2.0,34013
34013,4321,3346,1413312889.9023,2.0,34014
34014,1353,5529,1413322044.83534,0.0,34015
34015,5526,5529,1413322258.32438,2.0,34016
34016,3708,5529,1413322298.60184,2.0,34017
34017,5526,5066,1413322886.32762,2.0,34018
34018,5483,5607,1413380602.01858,2.0,34019
34019,5607,5483,1413380655.79506,2.0,34020
34020,546,5483,1413380745.5922,2.0,34021
34021,5816,36,1413382850.6491,2.0,34022
34022,3286,36,1413382868.61223,2.0,34023
34023,5817,36,1413382879.95101,2.0,34024
34024,5815,1736,1413389841.32258,2.0,34025
34025,36,1922,1413390201.5156,0.0,34026
34026,3708,5819,1413429306.69833,2.0,34027
34027,5819,5451,1413429390.22493,2.0,34028
34028,5578,5815,1413467632.19909,2.0,34029
34029,5820,1353,1413477854.59421,2.0,34030
34030,5630,3641,1413493491.61487,2.0,34031
34031,4760,3829,1413493987.92369,2.0,34032
34032,3829,4760,1413494186.75412,2.0,34033
34033,5821,5802,1413500943.11379,2.0,34034
34034,5802,5821,1413501032.64936,2.0,34035
34035,3573,3723,1413554198.5344,2.0,34036
34036,5812,3641,1413559686.21654,2.0,34037
34037,1948,2046,1413571843.77342,2.0,34038
34038,5630,1353,1413587732.35414,2.0,34039
34039,36,5802,1413648297.10255,0.0,34040
34040,5800,3723,1413652430.04295,2.0,34041
34041,5755,3723,1413652660.38828,2.0,34042
34042,3805,5228,1413687283.9597,2.0,34043
34043,5228,3805,1413687352.38675,2.0,34044
34044,5507,5656,1413722016.64243,2.0,34045
34045,546,5823,1413734615.75441,2.0,34046
34046,5824,3641,1413753357.9913,2.0,34047
34047,3460,3360,1413790207.83847,2.0,34048
34048,5822,5526,1413802320.62471,2.0,34049
34049,2307,1397,1413814532.75569,2.0,34050
34050,5713,4554,1413815887.08158,2.0,34051
34051,1397,2307,1413820336.23797,0.0,34052
34052,5825,4922,1413826472.19504,2.0,34053
34053,136,4386,1413828237.93765,0.0,34054
34054,546,4386,1413828291.16964,2.0,34055
34055,1353,4386,1413828302.51621,0.0,34056
34056,1736,4386,1413828318.51281,2.0,34057
34057,4922,2823,1413829222.43683,2.0,34058
34058,5228,2068,1413832522.96608,2.0,34059
34059,2068,5228,1413832596.34551,2.0,34060
34060,3360,3460,1413834889.3231,2.0,34061
34061,4386,1353,1413837436.65049,2.0,34062
34062,3898,3428,1413847481.1338,2.0,34063
34063,3428,3898,1413847610.9796,2.0,34064
34064,5526,5483,1413904379.09849,2.0,34065
34065,3708,5483,1413904452.72205,2.0,34066
34066,4922,5483,1413904511.30229,2.0,34067
34067,4861,5483,1413904635.03324,2.0,34068
34068,4922,5066,1413906365.64033,2.0,34069
34069,3452,5692,1413918247.07694,2.0,34070
34070,5692,3452,1413919930.76284,2.0,34071
34071,5826,5802,1413923403.56687,2.0,34072
34072,5802,1811,1413926492.74293,2.0,34073
34073,5802,5414,1413926649.2473,2.0,34074
34074,5802,5692,1413926701.58041,2.0,34075
34075,5705,4533,1413927989.21248,2.0,34076
34076,2046,1811,1413928888.57293,0.0,34077
34077,2626,4198,1413929459.92463,2.0,34078
34078,5826,5766,1413929758.70022,2.0,34079
34079,5713,58,1413931178.2007,2.0,34080
34080,5713,1811,1413931419.29453,2.0,34081
34081,5713,4560,1413933074.82168,2.0,34082
34082,5713,4533,1413947446.28972,2.0,34083
34083,4922,362,1413948372.53619,2.0,34084
34084,58,4560,1413949105.49223,0.0,34085
34085,5823,3708,1413997843.5787,2.0,34086
34086,3708,5823,1414001518.16091,2.0,34087
34087,5827,3830,1414022238.30539,2.0,34088
34088,4710,97,1414166501.9758,2.0,34089
34089,97,4710,1414167029.3477,2.0,34090
34090,3708,2823,1414172228.21179,2.0,34091
34091,5754,5228,1414175984.40741,2.0,34092
34092,5228,5754,1414181493.90952,2.0,34093
34093,5613,5530,1414182214.96106,2.0,34094
34094,36,4516,1414182374.3372,0.0,34095
34095,5828,5530,1414187765.64927,2.0,34096
34096,5530,5828,1414187800.98507,2.0,34097
34097,5826,4710,1414201415.07246,2.0,34098
34098,4710,5826,1414201459.89512,2.0,34099
34099,5511,1353,1414256333.43908,2.0,34100
34100,5607,5662,1414283172.36768,2.0,34101
34101,3471,5662,1414283567.68016,2.0,34102
34102,5624,5662,1414283702.47945,2.0,34103
34103,5603,5662,1414283777.11937,2.0,34104
34104,5807,5662,1414283973.44135,2.0,34105
34105,5829,5511,1414326997.0369,2.0,34106
34106,5511,5829,1414327282.58469,2.0,34107
34107,1353,5829,1414327583.44639,0.0,34108
34108,2,893,1414341204.86906,0.0,34109
34109,5829,1353,1414355567.0539,2.0,34110
34110,5530,3989,1414365934.24796,2.0,34111
34111,3989,5530,1414365968.56661,2.0,34112
34112,5276,3989,1414366103.73302,2.0,34113
34113,5830,3989,1414367844.75331,2.0,34114
34114,3989,5830,1414369146.63171,2.0,34115
34115,5648,2142,1414391229.19692,2.0,34116
34116,4903,2142,1414391295.4919,2.0,34117
34117,136,3989,1414401426.81013,0.0,34118
34118,4321,3650,1414443150.29937,2.0,34119
34119,3650,4321,1414443325.66865,0.0,34120
34120,5655,3805,1414444655.20183,2.0,34121
34121,1948,3989,1414447122.32599,2.0,34122
34122,1948,5830,1414447987.82543,2.0,34123
34123,5066,5483,1414482634.50879,2.0,34124
34124,5712,3989,1414483938.21956,2.0,34125
34125,1529,97,1414513565.88084,2.0,34126
34126,97,1529,1414513711.0142,2.0,34127
34127,5692,5228,1414528422.14846,2.0,34128
34128,5228,5828,1414538845.01949,2.0,34129
34129,5828,5228,1414538953.70492,2.0,34130
34130,5828,4321,1414539924.39123,2.0,34131
34131,4321,5828,1414539973.43086,2.0,34132
34132,2994,5607,1414542038.25538,2.0,34133
34133,5526,5607,1414542266.86971,2.0,34134
34134,5828,2064,1414543340.06351,2.0,34135
34135,2064,5828,1414543731.43984,2.0,34136
34136,5828,4650,1414549801.17027,2.0,34137
34137,4650,5828,1414550205.33238,2.0,34138
34138,5828,4500,1414553735.40124,2.0,34139
34139,4500,5828,1414553846.44497,2.0,34140
34140,5483,5526,1414556260.79544,2.0,34141
34141,3723,5526,1414557967.86098,2.0,34142
34142,5607,5526,1414558193.33949,2.0,34143
34143,4292,3452,1414601432.02177,2.0,34144
34144,4386,5606,1414611013.81895,2.0,34145
34145,5828,4533,1414616984.08285,2.0,34146
34146,4533,5828,1414617159.08031,2.0,34147
34147,2823,5607,1414622265.87646,2.0,34148
34148,5607,2823,1414622369.18725,2.0,34149
34149,5509,2823,1414624430.76034,2.0,34150
34150,3641,5630,1414698240.88561,2.0,34151
34151,4861,5630,1414709222.44179,2.0,34152
34152,36,5620,1414757525.7098,0.0,34153
34153,36,5606,1414778955.51504,0.0,34154
34154,4533,3599,1414783454.31295,2.0,34155
34155,4560,1353,1414792892.19388,2.0,34156
34156,5831,2823,1414815869.79923,2.0,34157
34157,4560,3573,1414847190.71009,2.0,34158
34158,1765,3989,1414861115.24719,2.0,34159
34159,4650,362,1414904421.04946,2.0,34160
34160,5833,36,1415031066.99233,2.0,34161
34161,36,5833,1415031329.17993,0.0,34162
34162,97,3829,1415032507.12797,2.0,34163
34163,3829,97,1415032574.95948,2.0,34164
34164,4922,4292,1415032876.27993,2.0,34165
34165,5655,4926,1415053465.23775,2.0,34166
34166,97,2046,1415053868.48324,2.0,34167
34167,5655,3708,1415053948.07632,2.0,34168
34168,5444,4321,1415057380.6544,2.0,34169
34169,2046,3346,1415058631.16368,0.0,34170
34170,4198,3346,1415060166.87571,2.0,34171
34171,97,3346,1415060227.22944,2.0,34172
34172,5529,5066,1415068095.63331,2.0,34173
34173,4292,5525,1415077289.45224,2.0,34174
34174,5525,4292,1415078023.5948,2.0,34175
34175,5834,5607,1415110155.05804,2.0,34176
34176,5607,1353,1415113250.89124,2.0,34177
34177,97,5525,1415125270.14684,2.0,34178
34178,5525,97,1415125308.04947,2.0,34179
34179,26,1395,1415126014.38797,0.0,34180
34180,5836,3720,1415160416.19004,2.0,34181
34181,5644,5526,1415186972.71952,2.0,34182
34182,5804,4612,1415217743.72823,2.0,34183
34183,4612,5804,1415217873.31944,2.0,34184
34184,4533,1640,1415217881.88179,2.0,34185
34185,2046,4292,1415226809.60435,0.0,34186
34186,4292,2046,1415226968.67318,2.0,34187
34187,1640,4198,1415233557.45538,2.0,34188
34188,4198,1640,1415233594.83572,2.0,34189
34189,5837,5624,1415261527.40596,2.0,34190
34190,5526,5624,1415261910.75996,2.0,34191
34191,1954,5656,1415277988.51727,2.0,34192
34192,5624,5837,1415290366.88504,2.0,34193
34193,5477,4533,1415324218.35146,2.0,34194
34194,5838,5620,1415355022.39816,2.0,34195
34195,5620,5838,1415355064.3684,2.0,34196
34196,5839,4173,1415368234.85868,2.0,34197
34197,4173,1954,1415368404.32864,0.0,34198
34198,4173,5839,1415368422.75608,0.0,34199
34199,5840,5483,1415399452.92471,2.0,34200
34200,5228,3453,1415475200.27157,2.0,34201
34201,3453,5228,1415475236.88913,2.0,34202
34202,1736,3641,1415475971.2683,2.0,34203
34203,546,5529,1415485875.98218,2.0,34204
34204,3723,5529,1415486013.12369,2.0,34205
34205,2626,4292,1415492431.04412,2.0,34206
34206,5228,2389,1415494022.50264,2.0,34207
34207,3805,2297,1415569629.82701,2.0,34208
34208,3987,5649,1415608419.77973,2.0,34209
34209,5649,3987,1415608835.65345,2.0,34210
34210,4520,1019,1415650571.19386,2.0,34211
34211,5841,3723,1415706019.80351,2.0,34212
34212,5579,5841,1415721658.35738,2.0,34213
34213,482,5823,1415721696.93037,2.0,34214
34214,3723,5841,1415728186.97992,2.0,34215
34215,4917,5228,1415729377.01044,2.0,34216
34216,5228,4917,1415729412.23109,2.0,34217
34217,4596,4533,1415762659.5579,2.0,34218
34218,4533,4596,1415762692.34313,2.0,34219
34219,4516,4533,1415765204.43232,2.0,34220
34220,4533,4516,1415765283.95411,2.0,34221
34221,2,5509,1415789728.44019,0.0,34222
34222,1736,5509,1415789761.50729,2.0,34223
34223,3641,5509,1415790298.67738,2.0,34224
34224,1513,5509,1415790316.26475,2.0,34225
34225,5841,1353,1415889404.85258,2.0,34226
34226,2732,5228,1415900837.74021,2.0,34227
34227,3452,4917,1415901904.07964,2.0,34228
34228,4115,4650,1415902293.29586,2.0,34229
34229,4650,4115,1415902410.96124,2.0,34230
34230,5228,2732,1415903438.66593,2.0,34231
34231,2064,3989,1415904459.11751,2.0,34232
34232,3989,2064,1415915755.23436,2.0,34233
34233,36,105,1415917361.00801,0.0,34234
34234,4868,4710,1415917361.78618,2.0,34235
34235,4710,4868,1415917383.19131,2.0,34236
34236,105,36,1415917455.33887,2.0,34237
34237,3430,3650,1415921870.81472,2.0,34238
34238,5606,36,1415986880.91648,2.0,34239
34239,5844,36,1415986896.42521,2.0,34240
34240,5845,105,1416018176.57436,2.0,34241
34241,105,5845,1416018193.18436,2.0,34242
34242,2046,4922,1416057078.8935,0.0,34243
34243,5509,5483,1416071731.1867,2.0,34244
34244,4554,3452,1416075025.65166,2.0,34245
34245,3452,4554,1416075491.25758,2.0,34246
34246,7,1353,1416082731.48426,0.0,34247
34247,5566,3452,1416144941.03858,2.0,34248
34248,3452,5566,1416144971.33041,2.0,34249
34249,5846,1335,1416172240.71077,2.0,34250
34250,1335,3452,1416172247.30283,0.0,34251
34251,3452,1335,1416172261.63736,2.0,34252
34252,5579,5847,1416176156.99214,2.0,34253
34253,5624,3723,1416227442.78141,2.0,34254
34254,5828,4612,1416242321.56621,2.0,34255
34255,5837,5603,1416253053.63696,2.0,34256
34256,3989,105,1416264750.93253,2.0,34257
34257,105,3989,1416264932.95051,2.0,34258
34258,4612,5828,1416271550.76527,2.0,34259
34259,4926,4650,1416279591.11756,2.0,34260
34260,4650,4926,1416279664.84899,2.0,34261
34261,362,1566,1416373947.4096,2.0,34262
34262,5826,36,1416383329.85088,2.0,34263
34263,36,5826,1416383467.43469,0.0,34264
34264,5802,5826,1416383770.45462,2.0,34265
34265,1566,362,1416426893.56573,0.0,34266
34266,5477,2806,1416432406.0391,2.0,34267
34267,2133,5566,1416444352.65675,2.0,34268
34268,5566,2133,1416444392.34604,2.0,34269
34269,5828,4198,1416522040.59613,2.0,34270
34270,4198,5828,1416523130.47609,2.0,34271
34271,4301,2046,1416524839.50396,2.0,34272
34272,4650,3428,1416527838.46335,2.0,34273
34273,3428,4650,1416527937.76263,2.0,34274
34274,5848,3723,1416541450.93106,2.0,34275
34275,5579,5848,1416541524.23931,2.0,34276
34276,5849,5566,1416563039.49733,2.0,34277
34277,5566,5849,1416563178.40507,2.0,34278
34278,1566,3452,1416585872.30395,0.0,34279
34279,3452,1566,1416586351.29618,2.0,34280
34280,5603,5526,1416620836.71262,2.0,34281
34281,5807,5526,1416621016.99495,2.0,34282
34282,3829,4650,1416688177.05448,2.0,34283
34283,5832,5850,1416690805.67128,2.0,34284
34284,97,5147,1416705694.08128,2.0,34285
34285,5147,97,1416705778.07812,2.0,34286
34286,4267,4305,1416707452.73441,2.0,34287
34287,4366,105,1416717169.66087,2.0,34288
34288,105,4366,1416717191.11017,2.0,34289
34289,5713,4305,1416720321.35529,2.0,34290
34290,5847,3723,1416791487.43531,2.0,34291
34291,5678,3723,1416792005.47196,2.0,34292
34292,5851,5760,1416802048.15673,2.0,34293
34293,5760,5851,1416802089.94658,2.0,34294
34294,4198,4554,1416859996.56109,2.0,34295
34295,4554,4198,1416860081.43077,2.0,34296
34296,3989,5566,1416926304.53181,2.0,34297
34297,4173,5828,1416934888.43448,0.0,34298
34298,5566,3989,1416955323.65352,2.0,34299
34299,5832,36,1416985756.60937,2.0,34300
34300,5852,2389,1416992755.73742,2.0,34301
34301,2389,5852,1416994607.8429,2.0,34302
34302,2253,5852,1416994823.14366,2.0,34303
34303,5853,5852,1417025818.47083,2.0,34304
34304,5852,5853,1417027894.44689,2.0,34305
34305,5579,3641,1417031266.78221,2.0,34306
34306,5854,5228,1417033844.67238,2.0,34307
34307,5228,5854,1417034077.63971,2.0,34308
34308,3452,2304,1417036703.74904,2.0,34309
34309,2304,3452,1417036897.89184,2.0,34310
34310,5855,5228,1417038155.40432,2.0,34311
34311,5228,5855,1417038451.82817,2.0,34312
34312,36,5855,1417038521.51863,0.0,34313
34313,1833,5228,1417044981.15314,2.0,34314
34314,2943,3898,1417064618.23929,2.0,34315
34315,3898,2943,1417064654.28386,2.0,34316
34316,1513,1353,1417078950.74541,2.0,34317
34317,3641,1353,1417078978.93857,2.0,34318
34318,3708,1353,1417079251.10164,2.0,34319
34319,5441,1353,1417079291.28244,2.0,34320
34320,5509,1353,1417079381.60178,2.0,34321
34321,5526,1353,1417079433.74861,2.0,34322
34322,5552,1353,1417080276.8795,2.0,34323
34323,5552,3641,1417080516.25829,2.0,34324
34324,4520,3641,1417080543.08686,2.0,34325
34325,5755,1353,1417080730.46076,2.0,34326
34326,1027,1353,1417080890.06016,2.0,34327
34327,5526,3879,1417080916.09654,2.0,34328
34328,3767,1353,1417081107.47276,2.0,34329
34329,906,3879,1417081261.68993,1.0,34330
34330,5521,1353,1417081384.39654,2.0,34331
34331,2935,3452,1417087552.37322,2.0,34332
34332,5855,36,1417094295.11129,2.0,34333
34333,5856,36,1417094308.79422,2.0,34334
34334,36,5853,1417094532.08556,0.0,34335
34335,2046,1353,1417111352.49728,0.0,34336
34336,3641,1513,1417116386.01443,2.0,34337
34337,1736,1513,1417118799.78472,2.0,34338
34338,97,3452,1417121088.92199,2.0,34339
34339,3452,97,1417121142.90151,2.0,34340
34340,3723,5541,1417124162.82923,2.0,34341
34341,1833,3452,1417126306.94993,2.0,34342
34342,4596,2389,1417225818.79982,2.0,34343
34343,4292,547,1417234100.40856,2.0,34344
34344,4595,4292,1417293314.0328,2.0,34345
34345,4292,4595,1417293647.60753,2.0,34346
34346,5853,5826,1417305579.80116,2.0,34347
34347,5826,5853,1417305795.20158,2.0,34348
34348,5826,4292,1417309205.35274,2.0,34349
34349,4292,5826,1417309276.93699,2.0,34350
34350,4366,97,1417367432.26172,2.0,34351
34351,97,4366,1417367554.44667,2.0,34352
34352,5823,3641,1417386097.22035,2.0,34353
34353,4612,3014,1417408095.09131,2.0,34354
34354,34,3829,1417411867.97373,0.0,34355
34355,3829,34,1417411873.31873,2.0,34356
34356,3346,1566,1417447613.45061,2.0,34357
34357,2323,5080,1417451877.36523,2.0,34358
34358,1353,5812,1417453183.52551,0.0,34359
34359,5823,1513,1417455556.41195,2.0,34360
